"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C590","2020-05-13 04:00:00","72.000","60.000","1.900","22.500","0.800","1003.300","","0.000","-99.000","-99.000","-99.000","22.800","","21.700",""
"C0I520","2020-05-13 04:00:00","3860.000","191.000","8.800","2.700","0.740","642.400","","-99.000","-99.000","-99.000","-99.000","3.600","","2.700",""
"C0M790","2020-05-13 04:00:00","15.000","0.000","0.000","23.400","0.910","1008.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0R130","2020-05-13 04:00:00","1040.000","0.000","0.000","19.700","0.970","896.900","","0.000","-99.000","-99.000","-99.000","21.100","","19.200",""
"C0AH30","2020-05-13 04:00:00","755.000","117.000","2.400","17.500","1.000","928.700","","0.000","-99.000","-99.000","-99.000","17.500","","17.100",""
"C0X170","2020-05-13 04:00:00","50.000","42.000","0.300","24.400","0.960","1005.300","","0.000","-99.000","-99.000","-99.000","24.900","","24.400",""
"C0K291","2020-05-13 04:00:00","8.000","3.000","1.100","24.200","0.900","1010.700","","0.000","-99.000","-99.000","-99.000","24.600","","24.000",""
"C0D480","2020-05-13 04:00:00","223.000","0.000","0.000","20.100","0.910","985.000","","0.000","-99.000","-99.000","-99.000","20.100","","19.100",""
"C0F0C0","2020-05-13 04:00:00","983.000","0.000","0.100","19.300","0.950","903.400","","0.000","-99.000","-99.000","-99.000","19.700","","19.000",""
"C0U860","2020-05-13 04:00:00","5.000","0.000","0.000","21.900","1.000","1014.000","","0.000","-99.000","-99.000","-99.000","22.200","","21.500",""
"C0UA50","2020-05-13 04:00:00","808.000","0.000","0.200","17.600","0.990","924.900","","0.000","-99.000","-99.000","-99.000","17.800","","17.300",""
"C0X320","2020-05-13 04:00:00","30.000","0.000","0.000","23.500","0.930","1007.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.400",""
"C0T960","2020-05-13 04:00:00","120.000","0.000","0.200","21.900","0.990","1000.400","","0.000","-99.000","-99.000","-99.000","21.900","","21.700",""
"C0SA80","2020-05-13 04:00:00","136.000","0.000","0.000","24.600","0.810","997.400","","0.000","-99.000","-99.000","-99.000","25.300","","24.600",""
"C0E780","2020-05-13 04:00:00","160.000","0.000","0.100","21.400","1.000","992.900","","0.000","-99.000","-99.000","-99.000","21.800","","21.400",""
"C0F9Q0","2020-05-13 04:00:00","149.000","147.000","1.300","21.900","1.000","992.900","","0.000","-99.000","-99.000","-99.000","22.200","","21.500",""
"C0F9X0","2020-05-13 04:00:00","166.000","0.000","0.000","22.600","0.950","992.100","","0.000","-99.000","-99.000","-99.000","23.700","","22.300",""
"C0F0D0","2020-05-13 04:00:00","3171.000","146.000","2.600","5.400","0.910","698.600","","0.000","-99.000","-99.000","-99.000","6.800","","5.400",""
"C0S730","2020-05-13 04:00:00","110.000","30.000","6.800","23.700","0.950","999.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0T790","2020-05-13 04:00:00","2830.000","26.000","0.700","8.800","0.940","727.600","","0.000","-99.000","-99.000","-99.000","9.200","","8.200",""
"C0V750","2020-05-13 04:00:00","50.000","18.000","0.500","25.700","0.900","1006.800","","0.000","-99.000","-99.000","-99.000","25.800","","25.100",""
"C0K530","2020-05-13 04:00:00","12.000","57.000","1.500","24.500","0.830","1009.900","","0.000","-99.000","-99.000","-99.000","25.100","","24.500",""
"C0M780","2020-05-13 04:00:00","30.000","0.000","0.000","23.800","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","24.200","","23.500",""
"C0V360","2020-05-13 04:00:00","94.000","0.000","0.200","23.100","1.000","1000.600","","0.000","-99.000","-99.000","-99.000","23.100","","22.700",""
"C0K510","2020-05-13 04:00:00","10.000","342.000","0.800","23.900","0.900","1009.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.700",""
"C0D650","2020-05-13 04:00:00","97.000","60.000","3.700","23.100","0.730","1000.400","","0.000","-99.000","-99.000","-99.000","23.100","","21.900",""
"C0V630","2020-05-13 04:00:00","19.000","341.000","1.000","25.300","0.870","1009.000","","0.000","-99.000","-99.000","-99.000","25.900","","25.300",""
"C0U910","2020-05-13 04:00:00","17.000","311.000","0.600","22.000","0.890","1012.500","","0.000","-99.000","-99.000","-99.000","22.100","","21.600",""
"C0U600","2020-05-13 04:00:00","10.000","0.000","0.000","21.600","0.990","1012.900","","0.000","-99.000","-99.000","-99.000","22.000","","21.500",""
"C0G820","2020-05-13 04:00:00","29.000","0.000","0.000","23.500","0.920","1007.200","","0.000","-99.000","-99.000","-99.000","24.400","","23.500",""
"C0A9E0","2020-05-13 04:00:00","26.000","76.000","0.800","23.800","0.750","1011.000","","0.000","-99.000","-99.000","-99.000","23.900","","23.800",""
"C0R480","2020-05-13 04:00:00","57.000","0.000","0.000","25.800","0.900","1004.200","","0.000","-99.000","-99.000","-99.000","25.800","","25.000",""
"C0X300","2020-05-13 04:00:00","70.000","0.000","0.000","22.800","0.980","1003.200","","0.500","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0U970","2020-05-13 04:00:00","7.000","0.000","0.000","21.800","0.910","1014.800","","0.000","-99.000","-99.000","-99.000","22.300","","21.800",""
"C0SA90","2020-05-13 04:00:00","497.000","34.000","0.900","21.000","0.980","956.200","","0.000","-99.000","-99.000","-99.000","21.300","","21.000",""
"C0R750","2020-05-13 04:00:00","551.000","48.000","11.700","20.800","1.000","949.500","","0.000","17.500","43.000","","21.100","","20.500",""
"C0R340","2020-05-13 04:00:00","230.000","20.000","2.000","23.200","0.910","985.200","","0.000","-99.000","-99.000","-99.000","23.600","","23.100",""
"C0M750","2020-05-13 04:00:00","10.000","23.000","2.400","24.700","0.860","1010.100","","0.000","-99.000","-99.000","-99.000","24.800","","24.500",""
"C0I110","2020-05-13 04:00:00","161.000","64.000","0.800","23.100","0.900","993.500","","0.000","-99.000","-99.000","-99.000","24.100","","23.100",""
"C0V370","2020-05-13 04:00:00","74.000","0.000","0.200","23.300","1.000","1003.700","","0.000","-99.000","-99.000","-99.000","23.400","","23.000",""
"C0C690","2020-05-13 04:00:00","242.000","144.000","1.800","21.100","0.800","984.900","","0.000","-99.000","-99.000","-99.000","21.200","","20.900",""
"C0A540","2020-05-13 04:00:00","401.000","147.000","0.500","20.700","0.920","970.300","","0.000","-99.000","-99.000","-99.000","20.700","","19.700",""
"C0SA60","2020-05-13 04:00:00","6.000","2.000","0.900","24.100","0.840","1011.700","","0.000","-99.000","-99.000","-99.000","24.700","","23.800",""
"C0H950","2020-05-13 04:00:00","192.000","0.000","0.000","21.300","0.990","989.700","","0.000","-99.000","-99.000","-99.000","21.800","","21.200",""
"C0O960","2020-05-13 04:00:00","112.000","341.000","0.300","23.300","0.930","998.100","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0E880","2020-05-13 04:00:00","507.000","189.000","3.400","22.100","0.990","954.200","","0.000","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0AH10","2020-05-13 04:00:00","30.000","77.000","3.000","23.900","1.000","1009.700","","0.000","-99.000","-99.000","-99.000","23.900","","23.500",""
"C0R820","2020-05-13 04:00:00","588.000","0.000","0.000","21.300","0.920","947.700","","0.000","-99.000","-99.000","-99.000","21.900","","21.200",""
"C0R680","2020-05-13 04:00:00","13.000","37.000","3.600","25.600","0.850","1010.300","","0.000","10.600","55.000","","26.100","","25.500",""
"C0X210","2020-05-13 04:00:00","38.000","191.000","0.900","23.600","0.990","1005.400","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0D430","2020-05-13 04:00:00","87.000","0.000","0.000","20.000","1.000","1000.500","","0.000","-99.000","-99.000","-99.000","21.100","","19.900",""
"C0AD30","2020-05-13 04:00:00","20.000","88.000","2.100","24.300","0.730","1009.300","","0.000","7.700","77.000","","24.300","","24.100",""
"C0AI30","2020-05-13 04:00:00","26.000","77.000","4.400","23.600","0.900","1011.300","","0.000","-99.000","-99.000","-99.000","23.700","","23.500",""
"C0U960","2020-05-13 04:00:00","1885.000","355.000","1.000","12.200","0.990","815.300","","0.500","-99.000","-99.000","-99.000","12.500","","11.900",""
"C0T9E0","2020-05-13 04:00:00","415.000","20.000","1.500","19.900","0.990","968.300","","0.000","-99.000","-99.000","-99.000","20.000","","19.800",""
"C0D550","2020-05-13 04:00:00","1956.000","0.000","0.000","13.500","0.920","811.500","","0.000","-99.000","-99.000","-99.000","13.500","","12.800",""
"C0C630","2020-05-13 04:00:00","209.000","42.000","3.000","21.700","0.770","988.000","","0.000","-99.000","-99.000","-99.000","21.700","","20.500",""
"C0A560","2020-05-13 05:00:00","405.000","0.000","0.000","19.000","1.000","969.400","","0.000","-99.000","-99.000","-99.000","19.900","","18.700",""
"C0AI30","2020-05-13 05:00:00","26.000","69.000","5.000","23.600","0.900","1011.800","","0.000","-99.000","-99.000","-99.000","23.700","","23.500",""
"C0AD30","2020-05-13 05:00:00","20.000","96.000","2.500","24.300","0.730","1009.700","","0.000","-99.000","-99.000","-99.000","24.300","","24.100",""
"C0D430","2020-05-13 05:00:00","87.000","0.000","0.000","20.200","1.000","1001.000","","0.000","-99.000","-99.000","-99.000","21.100","","19.900",""
"C0X210","2020-05-13 05:00:00","38.000","0.000","0.000","23.800","0.960","1005.600","","0.000","-99.000","-99.000","-99.000","23.800","","23.100",""
"C0R680","2020-05-13 05:00:00","13.000","51.000","1.900","25.600","0.850","1010.600","","0.000","10.600","71.000","","26.100","","25.500",""
"C0R820","2020-05-13 05:00:00","588.000","0.000","0.200","21.100","0.950","947.700","","0.000","-99.000","-99.000","-99.000","21.900","","21.100",""
"C0AH10","2020-05-13 05:00:00","30.000","82.000","2.700","24.000","1.000","1010.100","","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0E880","2020-05-13 05:00:00","507.000","186.000","3.400","21.900","0.990","954.900","","0.000","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0H950","2020-05-13 05:00:00","192.000","0.000","0.000","21.000","0.990","990.000","","0.000","-99.000","-99.000","-99.000","21.800","","20.900",""
"C0SA60","2020-05-13 05:00:00","6.000","27.000","1.100","24.000","0.850","1012.000","","0.000","-99.000","-99.000","-99.000","24.700","","23.800",""
"C0A540","2020-05-13 05:00:00","401.000","0.000","0.000","20.700","0.930","970.700","","0.000","-99.000","-99.000","-99.000","20.700","","19.700",""
"C0C690","2020-05-13 05:00:00","242.000","146.000","1.800","21.300","0.790","985.600","","0.000","-99.000","-99.000","-99.000","21.300","","20.900",""
"C0V370","2020-05-13 05:00:00","74.000","56.000","0.400","23.200","1.000","1003.700","","0.000","-99.000","-99.000","-99.000","23.400","","23.000",""
"C0I110","2020-05-13 05:00:00","161.000","0.000","0.000","23.200","0.910","994.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.100",""
"C0M750","2020-05-13 05:00:00","10.000","9.000","1.700","24.700","0.850","1010.400","","0.000","-99.000","-99.000","-99.000","24.800","","24.500",""
"C0R340","2020-05-13 05:00:00","230.000","27.000","1.500","23.100","0.900","985.500","","0.000","-99.000","-99.000","-99.000","23.600","","23.100",""
"C0R750","2020-05-13 05:00:00","551.000","49.000","10.200","20.700","1.000","949.800","","0.000","16.800","46.000","","21.100","","20.500",""
"C0SA90","2020-05-13 05:00:00","497.000","45.000","0.800","21.000","0.960","956.300","","0.000","-99.000","-99.000","-99.000","21.300","","21.000",""
"C0U970","2020-05-13 05:00:00","7.000","0.000","0.000","22.100","0.900","1015.300","","0.000","-99.000","-99.000","-99.000","22.300","","21.800",""
"C0X300","2020-05-13 05:00:00","70.000","0.000","0.000","22.600","0.980","1003.500","","0.500","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0R480","2020-05-13 05:00:00","57.000","0.000","0.000","26.100","0.870","1004.200","","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0A9E0","2020-05-13 05:00:00","26.000","88.000","0.900","23.900","0.740","1011.600","","0.000","-99.000","-99.000","-99.000","23.900","","23.800",""
"C0R590","2020-05-13 05:00:00","72.000","31.000","0.700","25.300","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0G820","2020-05-13 05:00:00","29.000","0.000","0.000","23.400","0.930","1007.800","","0.000","-99.000","-99.000","-99.000","24.400","","23.300",""
"C0U600","2020-05-13 05:00:00","10.000","265.000","0.700","21.500","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","22.000","","21.500",""
"C0U910","2020-05-13 05:00:00","17.000","294.000","1.400","21.900","0.900","1013.000","","0.000","-99.000","-99.000","-99.000","22.100","","21.600",""
"C0V630","2020-05-13 05:00:00","19.000","10.000","1.500","25.300","0.830","1009.200","","0.000","-99.000","-99.000","-99.000","25.900","","25.100",""
"C0D650","2020-05-13 05:00:00","97.000","56.000","4.800","22.800","0.760","1000.800","","0.000","10.500","55.000","","23.100","","21.900",""
"C0K510","2020-05-13 05:00:00","10.000","0.000","0.000","23.700","0.900","1009.700","","0.000","-99.000","-99.000","-99.000","24.200","","23.700",""
"C0V360","2020-05-13 05:00:00","94.000","0.000","0.000","23.200","1.000","1000.800","","0.000","-99.000","-99.000","-99.000","23.300","","22.700",""
"C0M780","2020-05-13 05:00:00","30.000","0.000","0.000","24.100","0.960","1008.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.500",""
"C0K530","2020-05-13 05:00:00","12.000","101.000","1.200","23.900","0.850","1010.200","","0.000","-99.000","-99.000","-99.000","25.100","","23.900",""
"C0V750","2020-05-13 05:00:00","50.000","32.000","1.700","25.000","0.940","1006.900","","0.000","-99.000","-99.000","-99.000","25.800","","24.900",""
"C0T790","2020-05-13 05:00:00","2830.000","105.000","0.300","8.400","0.950","727.800","","0.000","-99.000","-99.000","-99.000","9.200","","8.200",""
"C0S730","2020-05-13 05:00:00","110.000","25.000","6.800","23.900","0.950","999.900","","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0F0D0","2020-05-13 05:00:00","3171.000","145.000","2.300","6.200","0.820","698.800","","0.000","-99.000","-99.000","-99.000","6.800","","5.400",""
"C0F9X0","2020-05-13 05:00:00","166.000","208.000","2.900","23.000","0.980","992.500","","0.000","-99.000","-99.000","-99.000","23.700","","22.300",""
"C0F9Q0","2020-05-13 05:00:00","149.000","121.000","0.300","22.100","1.000","993.300","","0.000","-99.000","-99.000","-99.000","22.200","","21.500",""
"C0E780","2020-05-13 05:00:00","160.000","0.000","0.000","21.500","1.000","993.500","","0.000","-99.000","-99.000","-99.000","21.800","","21.400",""
"C0SA80","2020-05-13 05:00:00","136.000","281.000","0.300","24.300","0.820","997.500","","0.000","-99.000","-99.000","-99.000","25.300","","24.300",""
"C0T960","2020-05-13 05:00:00","120.000","0.000","0.100","21.700","0.990","1001.100","","0.500","-99.000","-99.000","-99.000","21.900","","21.700",""
"C0X320","2020-05-13 05:00:00","30.000","0.000","0.000","23.400","0.940","1007.600","","0.000","-99.000","-99.000","-99.000","23.600","","22.400",""
"C0UA50","2020-05-13 05:00:00","808.000","263.000","1.600","17.500","1.000","925.400","","0.000","-99.000","-99.000","-99.000","17.800","","17.300",""
"C0U860","2020-05-13 05:00:00","5.000","0.000","0.000","22.000","1.000","1014.400","","0.000","-99.000","-99.000","-99.000","22.200","","21.500",""
"C0F0C0","2020-05-13 05:00:00","983.000","0.000","0.000","19.800","0.930","904.100","","0.000","-99.000","-99.000","-99.000","20.000","","19.000",""
"C0D480","2020-05-13 05:00:00","223.000","0.000","0.000","20.400","0.870","985.800","","0.000","-99.000","-99.000","-99.000","20.400","","19.100",""
"C0K291","2020-05-13 05:00:00","8.000","6.000","1.000","24.400","0.890","1011.000","","0.000","-99.000","-99.000","-99.000","24.600","","24.000",""
"C0X170","2020-05-13 05:00:00","50.000","39.000","0.600","24.400","0.970","1005.500","","0.000","-99.000","-99.000","-99.000","24.900","","24.400",""
"C0AH30","2020-05-13 05:00:00","755.000","105.000","2.700","17.500","0.990","929.200","","0.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0R130","2020-05-13 05:00:00","1040.000","90.000","1.900","19.700","0.910","896.800","","0.000","-99.000","-99.000","-99.000","21.100","","19.200",""
"C0M790","2020-05-13 05:00:00","15.000","0.000","0.000","23.700","0.900","1008.700","","0.000","-99.000","-99.000","-99.000","24.200","","23.300",""
"C0I520","2020-05-13 05:00:00","3860.000","-99.000","-99.000","3.000","0.670","642.700","","-99.000","-99.000","-99.000","-99.000","3.600","","2.700",""
"C0C590","2020-05-13 05:00:00","72.000","54.000","2.000","22.400","0.810","1003.900","","0.000","7.700","73.000","","22.800","","21.700",""
"C0G780","2020-05-13 05:00:00","27.000","0.000","0.200","23.900","0.870","1008.100","","0.000","-99.000","-99.000","-99.000","24.600","","23.900",""
"C0V660","2020-05-13 05:00:00","25.000","37.000","0.800","24.700","0.920","1008.800","","0.000","-99.000","-99.000","-99.000","25.300","","24.700",""
"C0F9R0","2020-05-13 05:00:00","20.000","0.000","0.000","23.000","1.000","1010.000","","0.000","-99.000","-99.000","-99.000","23.800","","23.000",""
"C0W130","2020-05-13 05:00:00","18.000","14.000","4.400","23.700","0.850","1009.100","","0.000","9.800","12.000","","23.900","","23.500",""
"C0C700","2020-05-13 05:00:00","151.000","68.000","3.000","22.300","0.810","996.100","","0.000","-99.000","-99.000","-99.000","22.600","","22.100",""
